direction,start_sec,end_sec,duration_sec,flux_sum,peak_flux,count_est,count_round
IN,52.875,53.583333333333336,0.7083333333333357,6804.049940109253,1463.00927734375,68.04049940109253,68
OUT,53.708333333333336,53.875,0.1666666666666643,1272.1878324747086,534.73876953125,12.721878324747086,13
IN,53.833333333333336,53.916666666666664,0.0833333333333286,1112.2679961919785,1052.91064453125,11.122679961919784,11
IN,54.166666666666664,54.208333333333336,0.041666666666671404,31.0689959526062,30.065784454345703,0.310689959526062,1
IN,54.458333333333336,54.75,0.2916666666666643,1826.0130195617676,714.8154907226562,18.260130195617677,18
IN,55.0,55.125,0.125,1718.5040582120419,1522.28076171875,17.18504058212042,17
OUT,54.125,56.125,2.0,118272.210272789,7865.455078125,1182.72210272789,1183
IN,55.458333333333336,57.458333333333336,2.0,91161.49496555328,7363.02294921875,911.6149496555329,912
OUT,56.375,58.375,2.0,67762.59023094177,7613.65234375,677.6259023094177,678
OUT,58.625,59.5,0.875,36553.741272613406,4369.56640625,365.53741272613405,366
IN,57.708333333333336,59.708333333333336,2.0,98696.4599533081,8619.625,986.964599533081,987
OUT,59.791666666666664,60.0,0.2083333333333357,2557.020309448242,1098.030029296875,25.570203094482423,26
IN,59.958333333333336,60.166666666666664,0.2083333333333286,17496.39191055298,6507.568359375,174.96391910552978,175
OUT,60.25,62.25,2.0,74320.75048446655,3751.213623046875,743.2075048446656,743
IN,60.416666666666664,62.416666666666664,2.0,133397.09648132324,10938.1083984375,1333.9709648132325,1334
OUT,62.5,62.75,0.25,522.8599977493286,169.8537139892578,5.228599977493286,5
OUT,63.0,63.458333333333336,0.4583333333333357,22481.504063367844,7627.89404296875,224.81504063367845,225
IN,62.666666666666664,64.66666666666667,2.000000000000007,136498.8166732788,7721.3388671875,1364.9881667327882,1365
OUT,63.708333333333336,65.75,2.0416666666666643,101083.18652534485,8603.859375,1010.8318652534485,1011
IN,64.91666666666667,66.91666666666667,2.0,189207.2399597168,10211.068359375,1892.072399597168,1892
OUT,66.0,66.95833333333333,0.9583333333333286,89369.45713996887,15846.470703125,893.6945713996887,894
IN,67.16666666666667,67.58333333333333,0.4166666666666572,22021.265674591064,4669.025390625,220.21265674591064,220
OUT,67.20833333333333,69.20833333333333,2.0,102021.17998123169,14249.287109375,1020.2117998123169,1020
IN,67.83333333333333,69.41666666666667,1.5833333333333428,68953.49988853931,5975.5400390625,689.5349988853932,690
IN,69.66666666666667,70.66666666666667,1.0,25532.501883089542,4039.6171875,255.32501883089543,255
OUT,69.45833333333333,71.375,1.9166666666666714,50791.201657772064,8364.19140625,507.91201657772064,508
IN,70.91666666666667,71.91666666666667,1.0,20626.03911757469,2509.2509765625,206.26039117574692,206
IN,72.16666666666667,72.66666666666667,0.5,19098.37019634247,4167.72802734375,190.9837019634247,191
OUT,71.625,72.75,1.125,57177.70689558983,8013.92138671875,571.7770689558982,572
OUT,73.0,73.29166666666667,0.2916666666666714,9073.933775186539,2095.0625,90.73933775186539,91
IN,72.91666666666667,73.54166666666667,0.625,18581.02975177765,3584.22802734375,185.8102975177765,186
