direction,start_sec,end_sec,duration_sec,flux_sum,peak_flux,count_est,count_round
IN,66.625,66.75,0.125,5769.6737800091505,3750.21923828125,57.696737800091505,58
OUT,66.83333333333333,67.04166666666667,0.2083333333333428,3648.89883184433,1897.32177734375,36.4889883184433,36
IN,67.0,67.08333333333333,0.0833333333333286,1359.362226009369,1297.9761962890625,13.593622260093689,14
OUT,67.29166666666667,67.375,0.0833333333333286,279.72349214553833,218.73849487304688,2.797234921455383,3
IN,67.33333333333333,67.45833333333333,0.125,4554.149842619896,2254.95947265625,45.541498426198956,46
IN,67.70833333333333,67.95833333333333,0.25,2960.612350463867,1309.8974609375,29.60612350463867,30
OUT,67.625,69.04166666666667,1.4166666666666714,40068.86573934555,4005.9130859375,400.6886573934555,401
OUT,69.29166666666667,69.5,0.2083333333333286,2778.5025636851788,1214.2725830078125,27.78502563685179,28
IN,68.20833333333333,69.79166666666667,1.5833333333333428,49922.14490318298,4882.6826171875,499.2214490318298,499
IN,70.04166666666667,70.16666666666667,0.125,6406.469482421875,2772.67138671875,64.06469482421875,64
IN,70.41666666666667,70.91666666666667,0.5,18924.6030960083,3418.185546875,189.246030960083,189
IN,71.16666666666667,71.45833333333333,0.2916666666666572,7646.314385294914,1945.255859375,76.46314385294914,76
OUT,69.75,71.75,2.0,117346.47546386719,5596.96630859375,1173.4647546386718,1173
IN,71.70833333333333,73.625,1.9166666666666714,76269.68140649796,4174.35693359375,762.6968140649795,763
OUT,72.0,74.0,2.0,143776.4928302765,12626.904296875,1437.764928302765,1438
IN,73.875,75.875,2.0,168630.7226753235,8289.5625,1686.3072267532348,1686
OUT,74.25,76.25,2.0,119940.29585266113,7533.24658203125,1199.4029585266114,1199
IN,76.125,78.125,2.0,179304.2025756836,8893.3056640625,1793.042025756836,1793
OUT,76.5,78.5,2.0,76136.84763145447,6815.005859375,761.3684763145446,761
OUT,78.75,79.625,0.875,17379.57124900818,2265.20703125,173.7957124900818,174
OUT,79.95833333333333,80.25,0.2916666666666714,1757.2486391067505,902.2325439453125,17.572486391067503,18
IN,78.375,80.375,2.0,124668.10640716553,6915.1982421875,1246.6810640716553,1247
IN,80.625,80.75,0.125,6468.836013793945,4820.31494140625,64.68836013793945,65
IN,81.08333333333333,81.20833333333333,0.125,84.45528221130371,42.81842041015625,0.8445528221130371,1
OUT,80.5,81.29166666666667,0.7916666666666714,87296.5537891388,11346.8505859375,872.965537891388,873
IN,81.45833333333333,81.58333333333333,0.125,1174.8402709960938,497.08892822265625,11.748402709960937,12
OUT,81.54166666666667,81.91666666666667,0.375,13094.238082528114,4260.5751953125,130.94238082528113,131
IN,81.83333333333333,82.54166666666667,0.7083333333333428,23942.08749908209,3564.322021484375,239.4208749908209,239
OUT,82.16666666666667,84.16666666666667,2.0,78520.81642913818,7791.37890625,785.2081642913819,785
OUT,84.41666666666667,84.625,0.2083333333333286,10401.090196609497,6720.0185546875,104.01090196609498,104
IN,82.79166666666667,84.79166666666667,2.0,69187.45351409912,7526.623046875,691.8745351409912,692
OUT,84.875,86.875,2.0,92720.1760673523,8681.78125,927.2017606735229,927
IN,85.04166666666667,87.04166666666667,2.0,108288.39165687561,7857.646484375,1082.8839165687561,1083
IN,87.29166666666667,87.91666666666667,0.625,46301.94945997,9254.212890625,463.01949459969995,463
OUT,87.125,88.125,1.0,101095.61367034912,14393.96484375,1010.9561367034912,1011
OUT,88.375,88.45833333333333,0.0833333333333286,3465.62548828125,2513.969970703125,34.6562548828125,35
OUT,88.70833333333333,88.83333333333333,0.125,1017.869140625,852.400146484375,10.17869140625,10
OUT,89.125,89.25,0.125,406.5666046142578,258.8371887207031,4.065666046142578,4
OUT,89.5,89.625,0.125,4036.251396179199,3334.980712890625,40.36251396179199,40
IN,88.16666666666667,89.95833333333333,1.7916666666666572,139044.07322072983,8532.939453125,1390.4407322072982,1390
OUT,89.875,90.20833333333333,0.3333333333333286,12288.750854492188,2782.55419921875,122.88750854492187,123
OUT,90.45833333333333,90.625,0.1666666666666714,324.7474727630615,254.85476684570312,3.2474747276306153,3
OUT,90.875,90.95833333333333,0.0833333333333286,78.15097284317017,44.343650817871094,0.7815097284317016,1
