case,feature,n,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
in_low_flow_under,filtered_candidate_component_count_p90,279,0.05090099775782407,0.05090099775782407,0.13399805198530573,0.13399805198530573
in_low_flow_under,valid_component_count_p90,279,0.05090099775782407,0.05090099775782407,0.13399805198530573,0.13399805198530573
in_low_flow_under,filtered_candidate_component_area_max_p90,279,0.05066180967149152,0.05066180967149152,0.13403210855343828,0.13403210855343828
in_low_flow_under,filtered_candidate_component_area_ratio_p90,279,0.0506530343946609,0.0506530343946609,0.13403210855343828,0.13403210855343828
in_low_flow_under,filtered_candidate_pixels_p90,279,0.050653034394660415,0.050653034394660415,0.13403210855343828,0.13403210855343828
in_low_flow_under,filtered_candidate_component_area_sum_p90,279,0.050653034394660415,0.050653034394660415,0.13403210855343828,0.13403210855343828
in_low_flow_under,filtered_candidate_ratio_band_p90,279,0.050653034394660394,0.050653034394660394,0.13403210855343828,0.13403210855343828
in_low_flow_under,in_flux_share_mean,208,0.05032507069125578,0.05032507069125578,0.04389320631233273,0.04389320631233273
in_low_flow_under,out_flux_share_mean,208,-0.050325070691255754,0.050325070691255754,-0.04389320631233273,0.04389320631233273
in_low_flow_under,roi_gray_p50_p50,279,0.049694669896227325,0.049694669896227325,0.13535271830393927,0.13535271830393927
in_low_flow_under,right_filtered_candidate_pixels_mean,279,-0.04944160862746518,0.04944160862746518,-0.05701695336900978,0.05701695336900978
in_low_flow_under,in_flux_share_p90,208,0.04899016014597804,0.04899016014597804,0.01748686513930879,0.01748686513930879
in_low_flow_under,out_flux_share_p10,208,-0.04899016014597751,0.04899016014597751,-0.01748686513930879,0.01748686513930879
in_low_flow_under,left_raw_in_flux_max,279,0.04881417324932805,0.04881417324932805,-0.0013835817185566817,0.0013835817185566817
in_low_flow_under,persistent_candidate_pixels_std,279,-0.04783317517133473,0.04783317517133473,-0.03886911216543664,0.03886911216543664
in_low_flow_under,roi_saturated_ratio_p50,279,-0.04778655983102958,0.04778655983102958,-0.08911833533186168,0.08911833533186168
in_low_flow_under,right_raw_candidate_pixels_mean,279,0.04765247083199472,0.04765247083199472,0.028636339782636626,0.028636339782636626
in_low_flow_under,entrance_saturation_std_p10,279,0.047616327313766846,0.047616327313766846,0.09918350426387643,0.09918350426387643
in_low_flow_under,roi_flow_mag_mean_mean,279,0.04684983927082081,0.04684983927082081,-0.032136560490178566,0.032136560490178566
in_low_flow_under,bottom_raw_in_flux_mean,279,-0.04662287696267925,0.04662287696267925,-0.05050965682109026,0.05050965682109026
in_low_flow_under,raw_traffic_flux_max,279,0.04615718333462542,0.04615718333462542,0.002685582900827475,0.002685582900827475
in_low_flow_under,left_filtered_in_flux_max,279,0.04569546129527526,0.04569546129527526,-7.85035517939499e-05,7.85035517939499e-05
in_low_flow_under,background_saturated_ratio_mean,279,-0.04560667113910757,0.04560667113910757,-0.10231308980546094,0.10231308980546094
in_low_flow_under,background_gray_p50_p10,279,0.04513157374603171,0.04513157374603171,0.13148567165024747,0.13148567165024747
in_low_flow_under,right_raw_in_flux_std,279,-0.04477952605541853,0.04477952605541853,-0.01535960946111842,0.01535960946111842
in_low_flow_under,entrance_value_mean_p50,279,0.044283340303063946,0.044283340303063946,0.040122628385029856,0.040122628385029856
in_low_flow_under,entrance_gray_entropy_p90,279,-0.041816825577847834,0.041816825577847834,-0.010893332561616668,0.010893332561616668
in_low_flow_under,top_filtered_in_flux_std,279,0.04175068087130338,0.04175068087130338,-0.03321518728159708,0.03321518728159708
in_low_flow_under,filtered_traffic_flux_max,279,-0.04105506593525401,0.04105506593525401,-0.12161433615277568,0.12161433615277568
in_low_flow_under,total_filtered_traffic_flux,279,0.03899136004087319,0.03899136004087319,-0.04600611600468674,0.04600611600468674
in_low_flow_under,filtered_traffic_flux_mean,279,0.038983618365075925,0.038983618365075925,-0.04599107258643205,0.04599107258643205
in_low_flow_under,rejected_component_count_std,279,0.038742661900356565,0.038742661900356565,0.04889766854666291,0.04889766854666291
in_low_flow_under,persistence_mean_p90,279,0.03816294871154903,0.03816294871154903,0.057960244923542015,0.057960244923542015
in_low_flow_under,raw_traffic_flux_std,279,0.03808036236324594,0.03808036236324594,0.02893770834549029,0.02893770834549029
in_low_flow_under,filtered_candidate_component_count_mean,279,0.037709802569376054,0.037709802569376054,-0.022686786393870253,0.022686786393870253
in_low_flow_under,valid_component_count_mean,279,0.037709802569376054,0.037709802569376054,-0.022686786393870253,0.022686786393870253
in_low_flow_under,raw_out_flux_max,279,0.03672977199020549,0.03672977199020549,-0.03194285180767003,0.03194285180767003
in_low_flow_under,out_flux_share_p90,208,0.03538995978771313,0.03538995978771313,0.05785154828939813,0.05785154828939813
in_low_flow_under,in_flux_share_p10,208,-0.03538995978771287,0.03538995978771287,-0.05785154828939813,0.05785154828939813
in_low_flow_under,entrance_gray_entropy_max,279,0.0351065108269641,0.0351065108269641,0.0316713097348015,0.0316713097348015
in_low_flow_under,background_saturated_ratio_p50,279,-0.03495633213821097,0.03495633213821097,-0.10936651891037684,0.10936651891037684
in_low_flow_under,candidate_direction_entropy_p10,265,0.03370725605579581,0.03370725605579581,0.05934694769835047,0.05934694769835047
in_low_flow_under,roi_flow_mag_mean_p50,279,0.03361812826121652,0.03361812826121652,-0.04228726001708409,0.04228726001708409
in_low_flow_under,bottom_filtered_in_flux_std,279,0.033435544988338825,0.033435544988338825,-0.03744698072114496,0.03744698072114496
in_low_flow_under,entrance_gray_p50_p90,279,0.03234272173819395,0.03234272173819395,0.10621746176742165,0.10621746176742165
in_low_flow_under,entrance_gray_dynamic_range_p90,279,-0.032159462583853195,0.032159462583853195,0.02854887772458959,0.02854887772458959
in_low_flow_under,roi_dark_ratio_std,279,-0.03207417962675801,0.03207417962675801,-0.0048728203331537745,0.0048728203331537745
in_low_flow_under,bottom_raw_candidate_pixels_p90,279,-0.03194688052727786,0.03194688052727786,0.04323308396463914,0.04323308396463914
in_low_flow_under,top_raw_candidate_pixels_std,279,0.03184291318231347,0.03184291318231347,0.038373254462502775,0.038373254462502775
in_low_flow_under,entrance_saturated_ratio_p10,279,-0.031342544210152944,0.031342544210152944,-0.0520273127795089,0.0520273127795089
in_low_flow_under,raw_candidate_pixels_std,279,-0.030869769869128028,0.030869769869128028,0.003434064801891429,0.003434064801891429
in_low_flow_under,raw_candidate_component_area_sum_std,279,-0.030869769869128028,0.030869769869128028,0.003434064801891429,0.003434064801891429
in_low_flow_under,entrance_gray_p50_min,279,0.03070227163514278,0.03070227163514278,0.0145005552276186,0.0145005552276186
in_low_flow_under,raw_candidate_ratio_band_std,279,-0.029342562894709063,0.029342562894709063,0.00622491592136245,0.00622491592136245
in_low_flow_under,right_filtered_in_flux_mean,279,-0.0292795831191635,0.0292795831191635,-0.022878848003718272,0.022878848003718272
in_low_flow_under,raw_candidate_component_area_ratio_std,279,-0.029126290942165206,0.029126290942165206,0.005669840196284014,0.005669840196284014
in_low_flow_under,background_dark_ratio_std,279,-0.028361539026191547,0.028361539026191547,-0.013824663844751643,0.013824663844751643
in_low_flow_under,filtered_candidate_component_count_std,279,-0.027771813029909338,0.027771813029909338,-0.024940931531988952,0.024940931531988952
in_low_flow_under,valid_component_count_std,279,-0.027771813029909338,0.027771813029909338,-0.024940931531988952,0.024940931531988952
in_low_flow_under,raw_candidate_component_area_mean_p10,265,-0.02735344379728019,0.02735344379728019,-0.11301902755020381,0.11301902755020381
in_low_flow_under,candidate_direction_entropy_std,265,-0.027034440971763572,0.027034440971763572,-0.05112317644984966,0.05112317644984966
in_low_flow_under,raw_out_flux_std,279,0.02655127004476559,0.02655127004476559,0.03138748252411338,0.03138748252411338
in_low_flow_under,band_flow_mag_mean_std,279,0.026425891477644025,0.026425891477644025,0.047551168949506485,0.047551168949506485
in_low_flow_under,out_flux_share_max,208,0.02636027815193906,0.02636027815193906,-0.004993474589538011,0.004993474589538011
in_low_flow_under,in_flux_share_min,208,-0.026360278151938695,0.026360278151938695,0.004993474589538011,0.004993474589538011
in_low_flow_under,persistence_max_p90,279,0.02626235300633788,0.02626235300633788,0.10362119078385437,0.10362119078385437
in_low_flow_under,entrance_value_std_p90,279,0.02610462472251677,0.02610462472251677,0.10914163860283788,0.10914163860283788
in_low_flow_under,roi_gray_p50_p10,279,0.02556351612742135,0.02556351612742135,0.09553373606512014,0.09553373606512014
in_low_flow_under,roi_saturated_ratio_p10,279,-0.024351006231977505,0.024351006231977505,-0.1022696744773211,0.1022696744773211
in_low_flow_under,entrance_gray_mean_mean,279,0.024131082757428875,0.024131082757428875,0.044580360533491264,0.044580360533491264
in_low_flow_under,raw_component_count_std,279,0.02388509896531975,0.02388509896531975,0.03632141961616743,0.03632141961616743
in_low_flow_under,total_out_flux_share,208,-0.02372814224714079,0.02372814224714079,-0.01477468447959514,0.01477468447959514
in_low_flow_under,total_in_flux_share,208,0.02372814224714072,0.02372814224714072,0.01477468447959514,0.01477468447959514
in_low_flow_under,band_flow_mag_mean_max,279,0.023591175556827045,0.023591175556827045,-0.02270473416130816,0.02270473416130816
in_low_flow_under,roi_flow_mag_p99_min,279,0.022171294576543616,0.022171294576543616,-0.14279689470008755,0.14279689470008755
in_low_flow_under,filtered_out_flux_max,279,-0.02142760670306221,0.02142760670306221,-0.0746213425611128,0.0746213425611128
in_low_flow_under,raw_candidate_component_count_std,279,0.021115373802714315,0.021115373802714315,0.07939623298847803,0.07939623298847803
in_low_flow_under,out_flux_share_std,208,0.020933950909799964,0.020933950909799964,-0.031237935591886312,0.031237935591886312
in_low_flow_under,in_flux_share_std,208,0.02093395090979995,0.02093395090979995,-0.031068016613933675,0.031068016613933675
in_low_flow_under,top_filtered_in_flux_max,279,0.020754946286840083,0.020754946286840083,-0.05861624741290848,0.05861624741290848
in_low_flow_under,direction_balance_abs_p50,208,0.02073048268919166,0.02073048268919166,-0.02825632323767432,0.02825632323767432
in_low_flow_under,direction_balance_abs_p90,208,0.020668079671652205,0.020668079671652205,0.02468461187698132,0.02468461187698132
in_low_flow_under,bottom_raw_in_flux_std,279,-0.02025678286522758,0.02025678286522758,-0.06124096820880092,0.06124096820880092
in_low_flow_under,raw_candidate_component_area_p90_p10,265,-0.019531494410174023,0.019531494410174023,-0.10110312411592935,0.10110312411592935
in_low_flow_under,roi_edge_density_p50,279,0.019298420187149036,0.019298420187149036,0.046084502206543594,0.046084502206543594
in_low_flow_under,entrance_value_mean_p10,279,0.0178271172659823,0.0178271172659823,0.006528429542494151,0.006528429542494151
in_low_flow_under,top_filtered_candidate_pixels_p90,279,-0.017822726361881223,0.017822726361881223,0.0037233820066419543,0.0037233820066419543
in_low_flow_under,out_flux_share_min,208,-0.017657735769255146,0.017657735769255146,0.011867530423087068,0.011867530423087068
in_low_flow_under,in_flux_share_max,208,0.017657735769254515,0.017657735769254515,-0.011867530423087068,0.011867530423087068
in_low_flow_under,top_filtered_candidate_pixels_std,279,-0.017273752222074168,0.017273752222074168,-0.04576923097597058,0.04576923097597058
in_low_flow_under,entrance_saturated_ratio_min,279,-0.0172333426052457,0.0172333426052457,-0.058624906811409305,0.058624906811409305
in_low_flow_under,bottom_raw_out_flux_p90,279,-0.017069211273988364,0.017069211273988364,0.031066382448479816,0.031066382448479816
in_low_flow_under,background_gray_p50_min,279,0.01664231475635271,0.01664231475635271,0.08799811353807493,0.08799811353807493
in_low_flow_under,roi_gray_p50_min,279,0.016347197030985704,0.016347197030985704,0.06474823819041424,0.06474823819041424
in_low_flow_under,entrance_dark_ratio_std,279,-0.016127453777091443,0.016127453777091443,-0.007939801313734455,0.007939801313734455
in_low_flow_under,filtered_in_flux_max,279,-0.015589781625918354,0.015589781625918354,-0.10045000439735177,0.10045000439735177
in_low_flow_under,bottom_filtered_in_flux_mean,279,-0.015530983925403577,0.015530983925403577,-0.03872980377770067,0.03872980377770067
in_low_flow_under,background_saturated_ratio_p10,279,-0.015310592505039123,0.015310592505039123,-0.11823448707674256,0.11823448707674256
in_low_flow_under,direction_balance_abs_max,208,0.015300230238585297,0.015300230238585297,-0.015627190379299664,0.015627190379299664
in_low_flow_under,roi_saturated_ratio_min,279,-0.015069739611169574,0.015069739611169574,-0.057491427334361286,0.057491427334361286
in_low_flow_under,filtered_out_flux_mean,279,0.014455655830813513,0.014455655830813513,-0.026088192390772234,0.026088192390772234
in_low_flow_under,total_filtered_out_flux,279,0.01444757950282415,0.01444757950282415,-0.026110789597230313,0.026110789597230313
in_low_flow_under,raw_candidate_component_area_p50_p10,265,-0.014238468562639144,0.014238468562639144,-0.12219832158105809,0.12219832158105809
in_low_flow_under,entrance_gray_std_p90,279,-0.012812363183515123,0.012812363183515123,0.06332355634482804,0.06332355634482804
in_low_flow_under,entrance_gray_mean_p50,279,0.012764903637575794,0.012764903637575794,0.03667468929529955,0.03667468929529955
in_low_flow_under,entrance_gray_p50_p10,279,0.01087825618321755,0.01087825618321755,0.008813422792898058,0.008813422792898058
in_low_flow_under,entrance_gray_p50_mean,279,0.010726469476697892,0.010726469476697892,0.0470944892919745,0.0470944892919745
in_low_flow_under,candidate_direction_entropy_max,265,-0.010689299321801017,0.010689299321801017,-0.0009575869582477762,0.0009575869582477762
in_low_flow_under,bottom_raw_in_flux_max,279,0.01059101509988564,0.01059101509988564,-0.06687640233561085,0.06687640233561085
in_low_flow_under,filtered_candidate_component_area_max_mean,279,0.009888311822362408,0.009888311822362408,-0.04311111190132323,0.04311111190132323
in_low_flow_under,filtered_out_flux_std,279,-0.009567262659650381,0.009567262659650381,-0.04054927466362031,0.04054927466362031
in_low_flow_under,entrance_gray_p95_p50,279,-0.009433808085183197,0.009433808085183197,0.045018287522373954,0.045018287522373954
in_low_flow_under,filtered_traffic_flux_std,279,-0.008951857424401004,0.008951857424401004,-0.07906486336483404,0.07906486336483404
in_low_flow_under,band_normal_abs_mean_max,279,0.008293214870636023,0.008293214870636023,-0.032232428668394625,0.032232428668394625
in_low_flow_under,background_saturated_ratio_min,279,-0.007570463646217317,0.007570463646217317,-0.04595824454880403,0.04595824454880403
in_low_flow_under,filtered_in_flux_std,279,0.0072896021912263595,0.0072896021912263595,-0.0666590693948406,0.0666590693948406
in_low_flow_under,entrance_gray_mean_min,279,0.007195758167996317,0.007195758167996317,-0.0034581618227491617,0.0034581618227491617
in_low_flow_under,filtered_candidate_component_area_ratio_mean,279,0.007028666895495758,0.007028666895495758,-0.04295565714728704,0.04295565714728704
in_low_flow_under,background_value_std_p10,279,0.006889670573039773,0.006889670573039773,-0.0600745368179668,0.0600745368179668
in_low_flow_under,filtered_candidate_ratio_band_mean,279,0.006646422618939408,0.006646422618939408,-0.043330077303737675,0.043330077303737675
in_low_flow_under,filtered_candidate_pixels_mean,279,0.006602770505246879,0.006602770505246879,-0.0437111773934361,0.0437111773934361
in_low_flow_under,filtered_candidate_component_area_sum_mean,279,0.006602770505246879,0.006602770505246879,-0.0437111773934361,0.0437111773934361
in_low_flow_under,entrance_gray_mean_p10,279,0.006004328595761393,0.006004328595761393,0.007361681489178973,0.007361681489178973
in_low_flow_under,left_raw_candidate_pixels_std,279,-0.005666531610038237,0.005666531610038237,0.03142873004391935,0.03142873004391935
in_low_flow_under,entrance_gray_p50_p50,279,-0.005528429638696628,0.005528429638696628,0.032518715583971354,0.032518715583971354
in_low_flow_under,entrance_gray_p95_mean,279,-0.004559062591127657,0.004559062591127657,0.04325533522304683,0.04325533522304683
in_low_flow_under,candidate_direction_entropy_min,265,-0.0045172269719120335,0.0045172269719120335,0.04736992946871646,0.04736992946871646
in_low_flow_under,band_normal_abs_mean_std,279,0.002845046284741371,0.002845046284741371,0.022512168973364086,0.022512168973364086
in_low_flow_under,entrance_value_mean_min,279,-0.002285054075807741,0.002285054075807741,-0.02210990941289555,0.02210990941289555
in_low_flow_under,raw_candidate_component_area_mean_min,265,-0.0020936114330120177,0.0020936114330120177,-0.16575964165410872,0.16575964165410872
in_low_flow_under,bottom_raw_in_flux_p90,279,-0.001865572605848722,0.001865572605848722,0.01893578602968183,0.01893578602968183
in_low_flow_under,left_filtered_candidate_pixels_std,279,0.001319091295097854,0.001319091295097854,-0.006335127674082457,0.006335127674082457
in_low_flow_under,raw_candidate_component_area_p90_min,265,-0.0009740206289360062,0.0009740206289360062,-0.1677228709854327,0.1677228709854327
in_low_flow_under,right_raw_out_flux_mean,279,0.0006154432472989418,0.0006154432472989418,0.045978748203421974,0.045978748203421974
in_low_flow_under,entrance_gray_p05_std,279,0.00014930768292039525,0.00014930768292039525,0.15895689896583312,0.15895689896583312
in_low_flow_under,raw_candidate_component_area_p50_min,265,0.00011598340706712219,0.00011598340706712219,-0.14707790391496972,0.14707790391496972
out_low_flow_under,frame_diff_changed_ratio_10_p50,267,0.7069208824058922,0.7069208824058922,0.6546695319495807,0.6546695319495807
out_low_flow_under,frame_diff_mean_p90,267,0.7007884880127514,0.7007884880127514,0.6003270814092068,0.6003270814092068
out_low_flow_under,frame_diff_changed_ratio_10_mean,267,0.6963584303568622,0.6963584303568622,0.6581599023389597,0.6581599023389597
out_low_flow_under,entrance_saturation_mean_std,267,0.6960004045683952,0.6960004045683952,0.6297694511232032,0.6297694511232032
out_low_flow_under,frame_diff_mean_mean,267,0.6830165010617837,0.6830165010617837,0.5434708392950208,0.5434708392950208
out_low_flow_under,frame_diff_p90_p90,267,0.6799830319018948,0.6799830319018948,0.5912469014363017,0.5912469014363017
out_low_flow_under,frame_diff_p90_mean,267,0.6744994624141273,0.6744994624141273,0.5719602967898487,0.5719602967898487
out_low_flow_under,frame_diff_mean_p50,267,0.6700918573034288,0.6700918573034288,0.5233907648755179,0.5233907648755179
out_low_flow_under,frame_diff_changed_ratio_10_p90,267,0.6550378112217147,0.6550378112217147,0.6498600698106595,0.6498600698106595
out_low_flow_under,frame_diff_p90_p50,267,0.6173186347144544,0.6173186347144544,0.47861402205514464,0.47861402205514464
out_low_flow_under,frame_diff_changed_ratio_10_p10,267,0.6081121517262261,0.6081121517262261,0.5250887053821943,0.5250887053821943
out_low_flow_under,entrance_gray_entropy_std,267,0.60725447681615,0.60725447681615,0.5753347966336738,0.5753347966336738
out_low_flow_under,entrance_saturation_mean_min,267,-0.5984158743940039,0.5984158743940039,-0.5050435031574908,0.5050435031574908
out_low_flow_under,background_value_std_std,267,0.5874346989826802,0.5874346989826802,0.5744105457985407,0.5744105457985407
out_low_flow_under,background_value_mean_std,267,0.5860123708202379,0.5860123708202379,0.4921345686590126,0.4921345686590126
out_low_flow_under,roi_value_mean_std,267,0.5762694478446011,0.5762694478446011,0.48682075681459247,0.48682075681459247
out_low_flow_under,background_saturation_std_std,267,0.5742002459605992,0.5742002459605992,0.610292409393881,0.610292409393881
out_low_flow_under,entrance_saturation_std_std,267,0.5707298754145516,0.5707298754145516,0.6169352258498022,0.6169352258498022
out_low_flow_under,roi_saturation_std_std,267,0.5638985926248153,0.5638985926248153,0.612929298287431,0.612929298287431
out_low_flow_under,entrance_saturation_mean_p10,267,-0.5633721421242496,0.5633721421242496,-0.45651592110983064,0.45651592110983064
out_low_flow_under,frame_diff_changed_ratio_10_std,267,0.5617135814846912,0.5617135814846912,0.5944527927623082,0.5944527927623082
out_low_flow_under,frame_diff_mean_p10,267,0.547151948486071,0.547151948486071,0.3121026738066672,0.3121026738066672
out_low_flow_under,entrance_gray_p95_std,267,0.541607863640265,0.541607863640265,0.504413045561902,0.504413045561902
out_low_flow_under,roi_saturation_mean_std,267,0.5396524929245204,0.5396524929245204,0.5640839656115941,0.5640839656115941
out_low_flow_under,frame_diff_changed_ratio_25_mean,267,0.5302006874062232,0.5302006874062232,0.5161797232513491,0.5161797232513491
out_low_flow_under,band_direction_entropy_p90,267,-0.529989022483097,0.529989022483097,-0.5173881781079172,0.5173881781079172
out_low_flow_under,frame_diff_mean_std,267,0.5270453003218399,0.5270453003218399,0.6011848189680054,0.6011848189680054
out_low_flow_under,roi_saturation_mean_min,267,-0.5265645922506818,0.5265645922506818,-0.4272264373627645,0.4272264373627645
out_low_flow_under,frame_diff_changed_ratio_25_p90,267,0.5174088125551333,0.5174088125551333,0.521719535584712,0.521719535584712
out_low_flow_under,band_direction_entropy_p50,267,-0.5158451995091333,0.5158451995091333,-0.5526061698551024,0.5526061698551024
out_low_flow_under,entrance_saturation_mean_mean,267,-0.5152984555764876,0.5152984555764876,-0.4138758673185763,0.4138758673185763
out_low_flow_under,background_saturation_mean_std,267,0.5127747464237988,0.5127747464237988,0.5528309279879298,0.5528309279879298
out_low_flow_under,background_saturation_mean_min,267,-0.5111973967598572,0.5111973967598572,-0.41370627422536294,0.41370627422536294
out_low_flow_under,entrance_saturation_mean_p50,267,-0.5088004504352184,0.5088004504352184,-0.4089324493115646,0.4089324493115646
out_low_flow_under,band_direction_entropy_mean,267,-0.5001628485353249,0.5001628485353249,-0.5510278192645459,0.5510278192645459
out_low_flow_under,roi_gray_p95_std,267,0.4982092289551653,0.4982092289551653,0.3510413110542197,0.3510413110542197
out_low_flow_under,frame_diff_p90_p10,267,0.48843424206034947,0.48843424206034947,0.3681824278895569,0.3681824278895569
out_low_flow_under,frame_diff_p90_std,267,0.4877700841062874,0.4877700841062874,0.643345511157795,0.643345511157795
out_low_flow_under,background_saturation_std_max,267,0.48179248600760416,0.48179248600760416,0.4577654880642876,0.4577654880642876
out_low_flow_under,background_gray_p95_std,267,0.48152791736260075,0.48152791736260075,0.3358740774483424,0.3358740774483424
out_low_flow_under,roi_saturation_mean_p10,267,-0.47248175072886656,0.47248175072886656,-0.3933963980122679,0.3933963980122679
out_low_flow_under,frame_diff_changed_ratio_25_p50,267,0.4704416765653188,0.4704416765653188,0.4216370182970944,0.4216370182970944
out_low_flow_under,roi_saturation_std_max,267,0.4663220935357138,0.4663220935357138,0.44946173107278764,0.44946173107278764
out_low_flow_under,frame_diff_changed_ratio_25_std,267,0.46204922578150087,0.46204922578150087,0.48737457400752704,0.48737457400752704
out_low_flow_under,background_gray_dynamic_range_std,267,0.4606799072087734,0.4606799072087734,0.445461162399979,0.445461162399979
out_low_flow_under,background_gray_std_std,267,0.46050559946707237,0.46050559946707237,0.45441492117253096,0.45441492117253096
out_low_flow_under,band_direction_entropy_p10,267,-0.4572810637578195,0.4572810637578195,-0.5345753978500608,0.5345753978500608
out_low_flow_under,entrance_gray_dynamic_range_std,267,0.45655661997773134,0.45655661997773134,0.46689356836201984,0.46689356836201984
out_low_flow_under,band_flow_mag_p90_min,267,-0.4564958369398747,0.4564958369398747,-0.5051623444142593,0.5051623444142593
out_low_flow_under,roi_flow_active_ratio_p50,267,0.45556673212067134,0.45556673212067134,0.40315843172511906,0.40315843172511906
out_low_flow_under,roi_gray_dynamic_range_std,267,0.4554413183160639,0.4554413183160639,0.43060001595676006,0.43060001595676006
out_low_flow_under,entrance_saturation_mean_p90,267,-0.45368971966861854,0.45368971966861854,-0.37195831793186673,0.37195831793186673
out_low_flow_under,background_saturation_mean_p10,267,-0.45340541644806226,0.45340541644806226,-0.38444074786692917,0.38444074786692917
out_low_flow_under,roi_gray_std_std,267,0.45218944916035425,0.45218944916035425,0.4619353346015118,0.4619353346015118
out_low_flow_under,band_normal_abs_p90_min,267,-0.4490352071761819,0.4490352071761819,-0.493360493453635,0.493360493453635
out_low_flow_under,band_normal_abs_mean_min,267,-0.4474488909297165,0.4474488909297165,-0.5049946426938327,0.5049946426938327
out_low_flow_under,band_flow_mag_mean_min,267,-0.44379217502774443,0.44379217502774443,-0.504934433993454,0.504934433993454
out_low_flow_under,roi_flow_active_ratio_p10,267,0.4437686800055761,0.4437686800055761,0.38737067946509884,0.38737067946509884
out_low_flow_under,entrance_value_mean_std,267,0.44316827589471963,0.44316827589471963,0.43956606865242603,0.43956606865242603
out_low_flow_under,roi_saturation_mean_mean,267,-0.4391735112085003,0.4391735112085003,-0.3737037397852543,0.3737037397852543
out_low_flow_under,roi_value_std_std,267,0.4357401709156313,0.4357401709156313,0.4719857743615905,0.4719857743615905
out_low_flow_under,background_gray_mean_std,267,0.4350103524845837,0.4350103524845837,0.4383804931439213,0.4383804931439213
out_low_flow_under,roi_saturation_mean_p50,267,-0.4311714016203634,0.4311714016203634,-0.37651841772076045,0.37651841772076045
out_low_flow_under,background_saturation_std_p90,267,0.424542337973407,0.424542337973407,0.4030650956982175,0.4030650956982175
out_low_flow_under,background_saturation_mean_mean,267,-0.4205420866841719,0.4205420866841719,-0.36546491992610003,0.36546491992610003
out_low_flow_under,band_direction_entropy_std,267,0.42007171927173415,0.42007171927173415,0.4931265936856716,0.4931265936856716
out_low_flow_under,roi_saturation_std_p90,267,0.41745863777477926,0.41745863777477926,0.4189888784188014,0.4189888784188014
out_low_flow_under,entrance_saturation_mean_max,267,-0.41312238877170304,0.41312238877170304,-0.3536444704664058,0.3536444704664058
out_low_flow_under,background_saturation_mean_p50,267,-0.4117133720062082,0.4117133720062082,-0.3665061206452149,0.3665061206452149
out_low_flow_under,roi_flow_mag_p99_p50,267,0.40698533650722424,0.40698533650722424,0.2702711818817555,0.2702711818817555
out_low_flow_under,roi_saturation_mean_p90,267,-0.40556391404338676,0.40556391404338676,-0.35349978044821817,0.35349978044821817
out_low_flow_under,band_direction_entropy_min,267,-0.40087203309617736,0.40087203309617736,-0.3835439219372041,0.3835439219372041
out_low_flow_under,background_gray_entropy_std,267,0.39264821979035425,0.39264821979035425,0.5038686454281112,0.5038686454281112
out_low_flow_under,entrance_gray_entropy_min,267,-0.39099050396348084,0.39099050396348084,-0.40379737219549394,0.40379737219549394
out_low_flow_under,background_gray_p50_std,267,0.39027358372463683,0.39027358372463683,0.4363340277886401,0.4363340277886401
out_low_flow_under,background_saturation_mean_p90,267,-0.39014928891358774,0.39014928891358774,-0.34792874190479783,0.34792874190479783
out_low_flow_under,roi_gray_mean_std,267,0.3886635702085901,0.3886635702085901,0.4212932009306784,0.4212932009306784
out_low_flow_under,roi_saturation_mean_max,267,-0.38839242080188985,0.38839242080188985,-0.3438017664840736,0.3438017664840736
out_low_flow_under,frame_diff_changed_ratio_10_max,267,0.38694247234603835,0.38694247234603835,0.5134081844528897,0.5134081844528897
out_low_flow_under,roi_flow_active_ratio_mean,267,0.38653617597277456,0.38653617597277456,0.21526893604464972,0.21526893604464972
out_low_flow_under,entrance_gray_std_std,267,0.38643033067814364,0.38643033067814364,0.46409244526481885,0.46409244526481885
out_low_flow_under,background_saturation_std_p50,267,0.3763907093725971,0.3763907093725971,0.37451072550760794,0.37451072550760794
out_low_flow_under,background_saturation_std_mean,267,0.37420287542729413,0.37420287542729413,0.3662722208772515,0.3662722208772515
out_low_flow_under,background_saturation_mean_max,267,-0.3740539888883092,0.3740539888883092,-0.33731624919825176,0.33731624919825176
out_low_flow_under,band_flow_mag_mean_p10,267,-0.3730797326705498,0.3730797326705498,-0.43798992466345404,0.43798992466345404
out_low_flow_under,band_normal_abs_mean_p10,267,-0.37233404137506493,0.37233404137506493,-0.4313704351385696,0.4313704351385696
out_low_flow_under,roi_saturation_std_p50,267,0.3703092855421141,0.3703092855421141,0.3825944527982474,0.3825944527982474
out_low_flow_under,roi_saturation_std_mean,267,0.3677834887793355,0.3677834887793355,0.37495236105331786,0.37495236105331786
out_low_flow_under,roi_flow_mag_p99_p10,267,0.35842276833712455,0.35842276833712455,0.07703088517302713,0.07703088517302713
out_low_flow_under,roi_flow_mag_p99_mean,267,0.3578620171674473,0.3578620171674473,0.21053469424212218,0.21053469424212218
out_low_flow_under,frame_diff_mean_max,267,0.3561445925665655,0.3561445925665655,0.5255163526590455,0.5255163526590455
out_low_flow_under,entrance_gray_dynamic_range_min,267,-0.3516809150547688,0.3516809150547688,-0.4159776009987126,0.4159776009987126
out_low_flow_under,band_normal_abs_p90_p10,267,-0.34930065016787465,0.34930065016787465,-0.4028832086818902,0.4028832086818902
