group_id,group_size,representative_feature,best_target,best_abs_r,best_r,mean_abs_r,members
47,12,filtered_candidate_component_area_p90_mean,out_abs_error,0.2915461465241403,0.2915461465241403,0.27527163055519366,filtered_candidate_component_area_mean_mean|filtered_candidate_component_area_mean_p50|filtered_candidate_component_area_mean_p90|filtered_candidate_component_area_mean_std|filtered_candidate_component_area_p50_mean|filtered_candidate_component_area_p50_p50|filtered_candidate_component_area_p50_p90|filtered_candidate_component_area_p50_std|filtered_candidate_component_area_p90_mean|filtered_candidate_component_area_p90_p50|filtered_candidate_component_area_p90_p90|filtered_candidate_component_area_p90_std
92,5,raw_candidate_component_area_ratio_min,sum_abs_error,0.332702127670645,0.332702127670645,0.32156742970930363,raw_candidate_component_area_ratio_min|raw_candidate_component_area_sum_min|raw_candidate_pixels_min|raw_candidate_ratio_band_min|raw_traffic_flux_min
9,4,band_flow_mag_p90_min,sum_abs_error,0.3753991434569957,0.3753991434569957,0.36177360031451766,band_flow_mag_mean_min|band_flow_mag_p90_min|band_normal_abs_mean_min|band_normal_abs_p90_min
41,4,entrance_value_std_p50,out_abs_error,0.26655993302708103,0.26655993302708103,0.25025147217791943,entrance_value_std_max|entrance_value_std_mean|entrance_value_std_p50|entrance_value_std_p90
109,3,roi_flow_mag_mean_min,sum_abs_error,0.4159166117495726,0.4159166117495726,0.4006290682002771,roi_flow_active_ratio_min|roi_flow_mag_mean_min|roi_flow_mag_p90_min
46,3,filtered_candidate_component_area_p90_p10,sum_abs_error,0.3340043926341475,0.3340043926341475,0.3188828617433155,filtered_candidate_component_area_mean_p10|filtered_candidate_component_area_p50_p10|filtered_candidate_component_area_p90_p10
5,3,band_direction_entropy_p50,out_abs_error,0.2572742740383402,-0.2572742740383402,0.24236323241789595,band_direction_entropy_mean|band_direction_entropy_p10|band_direction_entropy_p50
126,3,entrance_saturated_ratio_std,sum_abs_error,0.046041727818369065,-0.046041727818369065,0.044020997900003814,background_saturated_ratio_std|entrance_saturated_ratio_std|roi_saturated_ratio_std
55,2,frame_diff_mean_min,sum_abs_error,0.4723373409044789,0.4723373409044789,0.4561591444225215,frame_diff_mean_min|frame_diff_p90_min
133,2,background_value_mean_std,sum_abs_error,0.39569150381232765,0.39569150381232765,0.38099487818711403,background_value_mean_std|roi_value_mean_std
