target,feature,n,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
sum_abs_error,raw_candidate_pixels_min,3822,0.3281060130886428,0.3281060130886428,0.3330547550635703,0.3330547550635703
sum_abs_error,raw_candidate_component_area_sum_min,3822,0.3281060130886428,0.3281060130886428,0.3330547550635703,0.3330547550635703
sum_abs_error,candidate_direction_entropy_min,3222,0.32749226217868327,0.32749226217868327,0.30997760073596975,0.30997760073596975
sum_abs_error,roi_flow_mag_p99_p90,3822,0.32477625648242087,0.32477625648242087,0.37238842953799556,0.37238842953799556
sum_abs_error,roi_value_std_max,3822,0.3237663608268633,0.3237663608268633,0.32252269307534714,0.32252269307534714
sum_abs_error,candidate_direction_entropy_p90,3222,0.32345947609180686,0.32345947609180686,0.42542335471168474,0.42542335471168474
sum_abs_error,left_raw_candidate_pixels_max,3822,0.32273418904912143,0.32273418904912143,0.37157379463577916,0.37157379463577916
sum_abs_error,right_filtered_candidate_pixels_std,3822,0.3226820370969082,0.3226820370969082,0.38537751713337937,0.38537751713337937
sum_abs_error,top_raw_candidate_pixels_std,3822,0.3225352970000489,0.3225352970000489,0.3606700975957076,0.3606700975957076
sum_abs_error,top_filtered_candidate_pixels_max,3822,0.3220215813499838,0.3220215813499838,0.34757230896434044,0.34757230896434044
sum_abs_error,top_filtered_in_flux_p10,3822,0.3200660464184791,0.3200660464184791,0.16911202423816607,0.16911202423816607
sum_abs_error,persistence_mean_std,3822,0.31972127450084475,0.31972127450084475,0.36513563711692343,0.36513563711692343
sum_abs_error,right_filtered_out_flux_std,3822,0.31971763920788665,0.31971763920788665,0.3821051951776743,0.3821051951776743
sum_abs_error,roi_value_std_p90,3822,0.31744861299982213,0.31744861299982213,0.3271416566984036,0.3271416566984036
sum_abs_error,background_value_std_p50,3822,0.31742589060553117,0.31742589060553117,0.3029475616344021,0.3029475616344021
sum_abs_error,filtered_to_raw_traffic_ratio_mean,3222,0.316723277254734,0.316723277254734,0.3861105404298008,0.3861105404298008
sum_abs_error,background_gray_dynamic_range_std,3822,0.31647250262145615,0.31647250262145615,0.35119443625704716,0.35119443625704716
