target,feature,n,n_raw,outlier_filter,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
out_signed_error,roi_value_mean_mean,3104,3822,iqr,-0.050276114431056715,0.050276114431056715,-0.05501432205705525,0.05501432205705525
out_signed_error,roi_gray_p05_max,2749,3822,iqr,-0.05018471919324674,0.05018471919324674,-0.0676238272690897,0.0676238272690897
out_signed_error,roi_tenengrad_mean_mean,3084,3822,iqr,0.050130435418424275,0.050130435418424275,-0.004155943905539555,0.004155943905539555
out_signed_error,frame_diff_changed_ratio_10_min,3104,3822,iqr,0.0501174510483767,0.0501174510483767,0.07345052066889278,0.07345052066889278
out_signed_error,bottom_filtered_in_flux_p50,3104,3822,iqr,0.04922387750021987,0.04922387750021987,0.04141104333319305,0.04141104333319305
out_signed_error,background_gray_p50_min,3104,3822,iqr,-0.04836777264908474,0.04836777264908474,-0.07536983617588298,0.07536983617588298
out_signed_error,roi_edge_density_p50,3007,3822,iqr,0.04794066791159882,0.04794066791159882,0.012656277015766812,0.012656277015766812
out_signed_error,roi_laplacian_var_p10,3061,3822,iqr,0.047866853650947186,0.047866853650947186,0.01186310959890519,0.01186310959890519
out_signed_error,entrance_bright_ratio_mean,3104,3822,iqr,-0.0474247516548775,0.0474247516548775,-0.05416903720412431,0.05416903720412431
out_signed_error,roi_gray_std_min,3104,3822,iqr,-0.047087687467058534,0.047087687467058534,-0.05553751882297155,0.05553751882297155
out_signed_error,roi_gray_p05_p90,2758,3822,iqr,-0.04706953079727747,0.04706953079727747,-0.06921943272382751,0.06921943272382751
out_signed_error,filtered_in_flux_p10,3104,3822,iqr,0.04679999957542852,0.04679999957542852,0.03289766763658936,0.03289766763658936
out_signed_error,filtered_candidate_component_area_p90_max,2195,2515,iqr,0.046638530701587154,0.046638530701587154,0.020500543114440804,0.020500543114440804
out_signed_error,roi_edge_density_mean,3007,3822,iqr,0.045845296856636186,0.045845296856636186,-0.0031195615204383134,0.0031195615204383134
out_signed_error,left_raw_out_flux_p50,3104,3822,iqr,0.0456194977298254,0.0456194977298254,0.015759884021986807,0.015759884021986807
out_signed_error,background_gray_p05_p10,2782,3822,iqr,-0.045317777469997184,0.045317777469997184,-0.07567175969121721,0.07567175969121721
out_signed_error,top_raw_out_flux_p50,2668,3822,iqr,-0.04440440319509301,0.04440440319509301,-0.012905100019067955,0.012905100019067955
out_signed_error,direction_balance_abs_min,1733,2515,iqr,0.04397741352765759,0.04397741352765759,-0.04174137340369182,0.04174137340369182
out_signed_error,raw_in_flux_p10,3104,3822,iqr,0.04389183629420662,0.04389183629420662,0.045436499468499265,0.045436499468499265
out_signed_error,entrance_gray_std_min,3104,3822,iqr,0.0438560322988228,0.0438560322988228,0.02137506713457383,0.02137506713457383
out_signed_error,roi_value_mean_p10,3104,3822,iqr,-0.04360958945427987,0.04360958945427987,-0.0481937755415495,0.0481937755415495
out_signed_error,left_filtered_in_flux_p50,3104,3822,iqr,0.04350437336693863,0.04350437336693863,0.04838960475471736,0.04838960475471736
out_signed_error,background_gray_std_min,3104,3822,iqr,-0.04317550689580842,0.04317550689580842,-0.045377765241472856,0.045377765241472856
out_signed_error,left_raw_candidate_pixels_p10,3104,3822,iqr,0.043009657415611795,0.043009657415611795,0.05688423920443485,0.05688423920443485
out_signed_error,right_filtered_out_flux_p50,3104,3822,iqr,0.04298683705835573,0.04298683705835573,0.031277351584792494,0.031277351584792494
out_signed_error,entrance_saturation_mean_p50,2654,3822,iqr,0.04282455563023524,0.04282455563023524,-0.005782320438265839,0.005782320438265839
out_signed_error,persistence_max_p10,3104,3822,iqr,-0.04203460901113872,0.04203460901113872,-0.13903701808551183,0.13903701808551183
out_signed_error,entrance_value_mean_max,3104,3822,iqr,-0.04171139867297857,0.04171139867297857,-0.051633339231076845,0.051633339231076845
out_signed_error,filtered_candidate_component_area_p90_p10,2096,2515,iqr,0.04164426869172481,0.04164426869172481,0.07864156856004945,0.07864156856004945
out_signed_error,roi_laplacian_var_min,3048,3822,iqr,0.041477819936690905,0.041477819936690905,0.009346579898517194,0.009346579898517194
out_signed_error,entrance_saturation_mean_std,2870,3822,iqr,-0.04126377317871267,0.04126377317871267,-0.047629275286300045,0.047629275286300045
out_signed_error,top_filtered_out_flux_p10,3104,3822,iqr,-0.04107506133624583,0.04107506133624583,-0.021860902326007008,0.021860902326007008
out_signed_error,roi_gray_p50_min,3104,3822,iqr,-0.0408035905715881,0.0408035905715881,-0.06498608172298594,0.06498608172298594
out_signed_error,roi_gray_p05_min,2848,3822,iqr,-0.04075174208954445,0.04075174208954445,-0.04179229726750296,0.04179229726750296
out_signed_error,background_saturation_std_p90,2554,3822,iqr,0.040473413779826155,0.040473413779826155,0.11992438833645938,0.11992438833645938
out_signed_error,entrance_gray_p50_p50,3104,3822,iqr,-0.04004721850570737,0.04004721850570737,-0.056645648642180385,0.056645648642180385
