target,feature,n,pearson_r,pearson_abs_r,spearman_r,spearman_abs_r
in_abs_error,raw_in_flux_max,3822,0.19607600172294146,0.19607600172294146,0.19991444091057875,0.19991444091057875
in_abs_error,top_raw_in_flux_max,3822,0.19421384118863844,0.19421384118863844,0.19192026172476118,0.19192026172476118
in_abs_error,background_gray_entropy_max,3822,0.19245447275967556,0.19245447275967556,0.2172214791402279,0.2172214791402279
in_abs_error,direction_balance_abs_std,2515,0.1919639512007434,0.1919639512007434,0.2726188331527646,0.2726188331527646
in_abs_error,roi_flow_mag_mean_max,3822,0.19147519458048753,0.19147519458048753,0.20803667104234708,0.20803667104234708
in_abs_error,left_raw_in_flux_p10,3822,0.19034794333859872,0.19034794333859872,0.12648577675580636,0.12648577675580636
in_abs_error,top_raw_candidate_pixels_min,3822,0.1894617056236341,0.1894617056236341,0.1432641874786315,0.1432641874786315
in_abs_error,raw_in_flux_min,3822,0.18758420935981596,0.18758420935981596,0.18324723340072072,0.18324723340072072
in_abs_error,roi_flow_mag_p90_std,3822,0.18673097667209934,0.18673097667209934,0.23970630059353493,0.23970630059353493
in_abs_error,background_gray_dynamic_range_max,3822,0.18645889622333472,0.18645889622333472,0.1324496489863916,0.1324496489863916
in_abs_error,background_gray_entropy_p90,3822,0.18606697900039498,0.18606697900039498,0.21718760327826395,0.21718760327826395
in_abs_error,background_gray_std_max,3822,0.18260929830615996,0.18260929830615996,0.13894500685897002,0.13894500685897002
in_abs_error,roi_gray_entropy_max,3822,0.17754672680230865,0.17754672680230865,0.18528538294733649,0.18528538294733649
in_abs_error,background_gray_entropy_p50,3822,0.1773671604685369,0.1773671604685369,0.19360266953115823,0.19360266953115823
in_abs_error,roi_flow_mag_p99_max,3822,0.17677262057613255,0.17677262057613255,0.13958076818076542,0.13958076818076542
in_abs_error,roi_gray_dynamic_range_max,3822,0.17627254727974195,0.17627254727974195,0.12305308134003888,0.12305308134003888
in_abs_error,background_gray_entropy_mean,3822,0.17601162469045978,0.17601162469045978,0.19017408841646594,0.19017408841646594
in_abs_error,direction_balance_abs_min,2515,-0.17384165761970385,0.17384165761970385,-0.33404942337137034,0.33404942337137034
in_abs_error,raw_candidate_component_area_p50_max,3222,0.17250091795468914,0.17250091795468914,0.19344537405433987,0.19344537405433987
in_abs_error,raw_candidate_component_area_p90_std,3222,0.17235375922232613,0.17235375922232613,0.16954948777705717,0.16954948777705717
in_abs_error,roi_gray_entropy_p90,3822,0.17171203496099652,0.17171203496099652,0.18849191765301257,0.18849191765301257
in_abs_error,raw_candidate_component_area_mean_max,3222,0.1713717116152808,0.1713717116152808,0.19223014842745814,0.19223014842745814
in_abs_error,roi_gray_std_max,3822,0.1698079167591193,0.1698079167591193,0.12677240251210237,0.12677240251210237
in_abs_error,right_raw_out_flux_max,3822,0.16968718813047007,0.16968718813047007,0.22854447862354774,0.22854447862354774
in_abs_error,roi_value_std_min,3822,0.1685316369575733,0.1685316369575733,0.12850145320334083,0.12850145320334083
in_abs_error,roi_gray_entropy_p50,3822,0.16745719302149092,0.16745719302149092,0.18096286381931187,0.18096286381931187
in_abs_error,background_gray_dynamic_range_p90,3822,0.16731973405667558,0.16731973405667558,0.12880173218734664,0.12880173218734664
in_abs_error,roi_gray_entropy_mean,3822,0.16584619645623347,0.16584619645623347,0.17503757285504842,0.17503757285504842
in_abs_error,bottom_filtered_out_flux_p10,3822,0.16389982803919254,0.16389982803919254,0.08483058411742256,0.08483058411742256
in_abs_error,background_gray_entropy_p10,3822,0.16286767356644538,0.16286767356644538,0.15491420659794553,0.15491420659794553
in_abs_error,roi_tenengrad_mean_std,3822,0.1621464644850456,0.1621464644850456,0.1372015582637811,0.1372015582637811
in_abs_error,filtered_to_raw_traffic_ratio_max,3222,0.1614361062347768,0.1614361062347768,0.08605983290310121,0.08605983290310121
in_abs_error,right_raw_in_flux_max,3822,0.16135394952552576,0.16135394952552576,0.21492581296595498,0.21492581296595498
in_abs_error,roi_flow_mag_p99_std,3822,0.15974039147736344,0.15974039147736344,0.14387863233121556,0.14387863233121556
in_abs_error,band_normal_abs_p90_max,3822,0.15943998567758097,0.15943998567758097,0.16031616179070995,0.16031616179070995
in_abs_error,roi_gray_dynamic_range_p90,3822,0.1594124506349305,0.1594124506349305,0.12406874087575456,0.12406874087575456
in_abs_error,filtered_candidate_component_area_p50_p10,2515,0.1572789887454487,0.1572789887454487,0.20618761570197894,0.20618761570197894
in_abs_error,band_flow_mag_p90_max,3822,0.15683271710708238,0.15683271710708238,0.15183548834302063,0.15183548834302063
in_abs_error,roi_gray_entropy_p10,3822,0.15680744224506976,0.15680744224506976,0.1510986880998911,0.1510986880998911
in_abs_error,background_value_std_min,3822,0.15616372488997834,0.15616372488997834,0.08332130747207375,0.08332130747207375
in_abs_error,roi_flow_mag_p90_max,3822,0.15510989249316062,0.15510989249316062,0.19162622538799295,0.19162622538799295
in_abs_error,band_direction_entropy_p10,3822,-0.15423183832838278,0.15423183832838278,-0.21021104968918553,0.21021104968918553
in_abs_error,background_gray_std_p90,3822,0.15298039427535018,0.15298039427535018,0.1251127263262057,0.1251127263262057
in_abs_error,filtered_to_raw_traffic_ratio_p90,3222,0.14900243839043367,0.14900243839043367,0.10724965108864615,0.10724965108864615
in_abs_error,raw_candidate_component_area_p50_mean,3222,0.14878061921250396,0.14878061921250396,0.12148024567565432,0.12148024567565432
in_abs_error,roi_dark_ratio_std,3822,0.14860965206565965,0.14860965206565965,0.2059822345332821,0.2059822345332821
in_abs_error,bottom_raw_candidate_pixels_min,3822,0.1472695706183926,0.1472695706183926,0.07969542314661122,0.07969542314661122
in_abs_error,entrance_gray_p50_min,3822,-0.1471003699861123,0.1471003699861123,-0.15635982068851967,0.15635982068851967
in_abs_error,background_saturated_ratio_p90,3822,-0.1457597591257737,0.1457597591257737,-0.1236147763529319,0.1236147763529319
in_abs_error,roi_gray_p50_min,3822,-0.14530281988090435,0.14530281988090435,-0.17395068973648345,0.17395068973648345
in_abs_error,entrance_gray_p50_std,3822,0.14495240449476166,0.14495240449476166,0.19301490896178095,0.19301490896178095
in_abs_error,entrance_value_mean_min,3822,-0.1448799693049131,0.1448799693049131,-0.15115702561406452,0.15115702561406452
in_abs_error,background_saturated_ratio_max,3822,-0.1444036384403677,0.1444036384403677,-0.07831693124478957,0.07831693124478957
in_abs_error,left_raw_out_flux_p10,3822,0.14421081688220866,0.14421081688220866,0.08752398243732228,0.08752398243732228
in_abs_error,background_saturated_ratio_mean,3822,-0.14408611553994216,0.14408611553994216,-0.08174911578679124,0.08174911578679124
in_abs_error,roi_saturated_ratio_p90,3822,-0.14391772332237113,0.14391772332237113,-0.10522005998096265,0.10522005998096265
in_abs_error,background_gray_dynamic_range_p50,3822,0.14380991566902773,0.14380991566902773,0.10864613755116898,0.10864613755116898
in_abs_error,background_gray_p05_std,3822,0.14318943256918534,0.14318943256918534,0.23573358368303937,0.23573358368303937
in_abs_error,background_saturated_ratio_p50,3822,-0.1431521312020632,0.1431521312020632,-0.1296265508438993,0.1296265508438993
in_abs_error,background_gray_p50_min,3822,-0.14311765740830953,0.14311765740830953,-0.17291345585751045,0.17291345585751045
in_abs_error,filtered_candidate_component_area_mean_mean,2515,0.1428602741152315,0.1428602741152315,0.19815824183628686,0.19815824183628686
in_abs_error,background_gray_dynamic_range_mean,3822,0.1426939257622,0.1426939257622,0.1072385267394772,0.1072385267394772
in_abs_error,roi_saturated_ratio_max,3822,-0.1426725133136999,0.1426725133136999,-0.06152379684562654,0.06152379684562654
in_abs_error,roi_gray_std_p90,3822,0.1425681972510959,0.1425681972510959,0.1111010031228481,0.1111010031228481
in_abs_error,roi_gray_dynamic_range_p50,3822,0.14235112162202684,0.14235112162202684,0.11559205607255281,0.11559205607255281
in_abs_error,roi_saturated_ratio_mean,3822,-0.14213788468163033,0.14213788468163033,-0.0660586878862133,0.0660586878862133
in_abs_error,entrance_gray_entropy_max,3822,0.14201086844449565,0.14201086844449565,0.09659029132282701,0.09659029132282701
in_abs_error,entrance_gray_mean_min,3822,-0.14186221393783463,0.14186221393783463,-0.15969491273589279,0.15969491273589279
in_abs_error,roi_saturated_ratio_p50,3822,-0.1413251413073197,0.1413251413073197,-0.12855083680314694,0.12855083680314694
in_abs_error,background_saturated_ratio_p10,3822,-0.1408583440805795,0.1408583440805795,-0.13531974765185126,0.13531974765185126
in_abs_error,roi_tenengrad_mean_max,3822,0.14064782051845082,0.14064782051845082,0.09606872591306553,0.09606872591306553
in_abs_error,roi_gray_dynamic_range_mean,3822,0.14044706171888405,0.14044706171888405,0.11169360279659091,0.11169360279659091
in_abs_error,entrance_gray_p50_p10,3822,-0.13922059125474825,0.13922059125474825,-0.16154576756556413,0.16154576756556413
in_abs_error,roi_saturated_ratio_p10,3822,-0.1388690602643504,0.1388690602643504,-0.13269152138981072,0.13269152138981072
in_abs_error,entrance_gray_p95_min,3822,-0.13869819280657664,0.13869819280657664,-0.16855370180462523,0.16855370180462523
in_abs_error,filtered_candidate_component_area_p90_min,2515,0.13851533176187944,0.13851533176187944,-0.011192241376358615,0.011192241376358615
in_abs_error,background_saturated_ratio_min,3822,-0.1383641654214602,0.1383641654214602,-0.13503203585144902,0.13503203585144902
in_abs_error,roi_saturated_ratio_min,3822,-0.13656094447827996,0.13656094447827996,-0.13483469182717595,0.13483469182717595
in_abs_error,background_gray_entropy_std,3822,0.1363086187324575,0.1363086187324575,0.27639762592106043,0.27639762592106043
in_abs_error,entrance_saturated_ratio_p90,3822,-0.13620527301759283,0.13620527301759283,-0.10205678778160167,0.10205678778160167
in_abs_error,background_gray_entropy_min,3822,0.13601619063379752,0.13601619063379752,0.10150617996219072,0.10150617996219072
in_abs_error,roi_laplacian_var_std,3822,0.13514292856367394,0.13514292856367394,0.1267193104662473,0.1267193104662473
in_abs_error,entrance_saturated_ratio_max,3822,-0.13473930383337052,0.13473930383337052,-0.052786881379457695,0.052786881379457695
in_abs_error,entrance_saturated_ratio_mean,3822,-0.13444141147328328,0.13444141147328328,-0.05922804866023917,0.05922804866023917
in_abs_error,entrance_saturated_ratio_p50,3822,-0.1340023263436079,0.1340023263436079,-0.1261838354928945,0.1261838354928945
in_abs_error,entrance_gray_entropy_p90,3822,0.133828418770512,0.133828418770512,0.11973080547053751,0.11973080547053751
in_abs_error,background_dark_ratio_std,3822,0.1334272061458356,0.1334272061458356,0.22517187285716822,0.22517187285716822
in_abs_error,roi_edge_density_std,3822,0.13305097193071083,0.13305097193071083,0.1180675796280583,0.1180675796280583
in_abs_error,entrance_gray_entropy_std,3822,0.132236819717318,0.132236819717318,0.19946673523665573,0.19946673523665573
in_abs_error,background_gray_p05_min,3822,-0.1320335697424682,0.1320335697424682,-0.1626573899777733,0.1626573899777733
in_abs_error,roi_gray_p05_min,3822,-0.1320193296324175,0.1320193296324175,-0.15397649937942412,0.15397649937942412
in_abs_error,roi_gray_entropy_min,3822,0.13200033314532028,0.13200033314532028,0.10336180891258134,0.10336180891258134
in_abs_error,entrance_saturated_ratio_p10,3822,-0.13112190536996723,0.13112190536996723,-0.13823438345132258,0.13823438345132258
in_abs_error,raw_candidate_component_area_mean_p90,3222,0.13075285686768057,0.13075285686768057,0.08836813378111545,0.08836813378111545
in_abs_error,entrance_gray_p05_min,3822,-0.1303944165166709,0.1303944165166709,-0.1371121810596369,0.1371121810596369
in_abs_error,bottom_filtered_in_flux_p10,3822,0.1293411796538243,0.1293411796538243,0.06180282932481201,0.06180282932481201
in_abs_error,entrance_gray_p50_p50,3822,-0.128662489225843,0.128662489225843,-0.1600141967381613,0.1600141967381613
in_abs_error,entrance_gray_p05_p10,3822,-0.12833610464566966,0.12833610464566966,-0.1446512681256658,0.1446512681256658
in_abs_error,entrance_saturated_ratio_min,3822,-0.12828049307969028,0.12828049307969028,-0.1228084975440687,0.1228084975440687
in_abs_error,entrance_gray_std_max,3822,0.12813301473071512,0.12813301473071512,0.09349792525588493,0.09349792525588493
in_abs_error,entrance_gray_std_min,3822,-0.12797689518366093,0.12797689518366093,-0.13601729849894426,0.13601729849894426
in_abs_error,entrance_gray_entropy_p50,3822,0.12748616040363955,0.12748616040363955,0.12667697591888027,0.12667697591888027
in_abs_error,background_gray_std_p50,3822,0.12595465449041113,0.12595465449041113,0.10564071712960378,0.10564071712960378
in_abs_error,roi_gray_p50_p10,3822,-0.12553098794506887,0.12553098794506887,-0.16202810541867824,0.16202810541867824
in_abs_error,background_gray_std_mean,3822,0.12513734567374293,0.12513734567374293,0.10286800944253198,0.10286800944253198
in_abs_error,entrance_gray_mean_p10,3822,-0.12469052716327254,0.12469052716327254,-0.1559723324032685,0.1559723324032685
in_abs_error,filtered_candidate_component_area_mean_p50,2515,0.12432466796123515,0.12432466796123515,0.1743184657879352,0.1743184657879352
in_abs_error,entrance_gray_entropy_mean,3822,0.12380505890380014,0.12380505890380014,0.11383379472822633,0.11383379472822633
in_abs_error,entrance_gray_p05_p50,3822,-0.12227458457900998,0.12227458457900998,-0.14880965186809011,0.14880965186809011
in_abs_error,entrance_saturation_mean_std,3822,0.12196755202002879,0.12196755202002879,0.24742172636792178,0.24742172636792178
in_abs_error,in_flux_share_std,2515,-0.12118472174979222,0.12118472174979222,-0.27612143573854986,0.27612143573854986
in_abs_error,out_flux_share_std,2515,-0.12118472174979221,0.12118472174979221,-0.27612627592147126,0.27612627592147126
in_abs_error,entrance_gray_p50_mean,3822,-0.12109755037981026,0.12109755037981026,-0.1511106746342509,0.1511106746342509
in_abs_error,roi_gray_p05_p10,3822,-0.12090936357161884,0.12090936357161884,-0.1552285059243934,0.1552285059243934
in_abs_error,entrance_saturation_std_std,3822,0.12077582870546835,0.12077582870546835,0.2540667569922492,0.2540667569922492
in_abs_error,background_dark_ratio_min,3822,-0.12011872813047894,0.12011872813047894,0.023741159088180752,0.023741159088180752
in_abs_error,roi_tenengrad_mean_p90,3822,0.11897761840059591,0.11897761840059591,0.08784947275127276,0.08784947275127276
in_abs_error,roi_gray_std_p50,3822,0.11890626586056771,0.11890626586056771,0.09517270373626643,0.09517270373626643
in_abs_error,entrance_gray_dynamic_range_max,3822,0.11884902829388327,0.11884902829388327,0.06838911626018938,0.06838911626018938
in_abs_error,roi_edge_density_max,3822,0.11829483767397818,0.11829483767397818,0.08406257719672276,0.08406257719672276
in_abs_error,entrance_value_mean_p10,3822,-0.11812642186117894,0.11812642186117894,-0.13943899178232658,0.13943899178232658
in_abs_error,right_filtered_in_flux_p10,3822,0.1177633218214248,0.1177633218214248,0.06537750244305697,0.06537750244305697
in_abs_error,roi_gray_std_mean,3822,0.11770618795398458,0.11770618795398458,0.09145688322160406,0.09145688322160406
in_abs_error,background_gray_p05_p10,3822,-0.11736727984118589,0.11736727984118589,-0.15968363038769254,0.15968363038769254
in_abs_error,entrance_gray_p05_mean,3822,-0.11718195286170435,0.11718195286170435,-0.1410297165472666,0.1410297165472666
in_abs_error,entrance_value_std_std,3822,0.11714370021925309,0.11714370021925309,0.09016588970971552,0.09016588970971552
in_abs_error,background_gray_p50_p10,3822,-0.11706330148955221,0.11706330148955221,-0.15511422296964897,0.15511422296964897
in_abs_error,roi_dark_ratio_min,3822,-0.11482645368757988,0.11482645368757988,0.05990674140638572,0.05990674140638572
in_abs_error,roi_gray_dynamic_range_p10,3822,0.11481022723145724,0.11481022723145724,0.08964565580900626,0.08964565580900626
in_abs_error,entrance_dark_ratio_min,3822,-0.11387179070439617,0.11387179070439617,-0.0042856837591673256,0.0042856837591673256
in_abs_error,left_raw_candidate_pixels_min,3822,0.11377318119417892,0.11377318119417892,0.0692793877682353,0.0692793877682353
in_abs_error,background_gray_dynamic_range_p10,3822,0.11302156940609316,0.11302156940609316,0.08217997915034043,0.08217997915034043
in_abs_error,entrance_gray_dynamic_range_min,3822,-0.11263144556992986,0.11263144556992986,-0.12880365294920448,0.12880365294920448
in_abs_error,roi_laplacian_var_max,3822,0.11223536792182781,0.11223536792182781,0.0877653121527715,0.0877653121527715
in_abs_error,roi_gray_p05_p50,3822,-0.1098162082410057,0.1098162082410057,-0.1494739557986187,0.1494739557986187
in_abs_error,roi_gray_mean_min,3822,-0.10980853965888533,0.10980853965888533,-0.15003940974136493,0.15003940974136493
in_abs_error,filtered_candidate_component_area_mean_p90,2515,0.10923930632301054,0.10923930632301054,0.17423841407597412,0.17423841407597412
in_abs_error,left_filtered_out_flux_p10,3822,0.10867605212119884,0.10867605212119884,0.03915023415719723,0.03915023415719723
in_abs_error,roi_gray_p05_mean,3822,-0.10798106376675157,0.10798106376675157,-0.14775148570191257,0.14775148570191257
in_abs_error,roi_edge_density_p90,3822,0.10720728404343201,0.10720728404343201,0.06565949323165361,0.06565949323165361
in_abs_error,background_gray_mean_min,3822,-0.10625060195886614,0.10625060195886614,-0.1475104723340847,0.1475104723340847
in_abs_error,entrance_gray_entropy_p10,3822,0.10623000025518223,0.10623000025518223,0.07475500989039377,0.07475500989039377
in_abs_error,entrance_saturation_std_p10,3822,-0.10607266194824645,0.10607266194824645,-0.009277530346273322,0.009277530346273322
in_abs_error,background_dark_ratio_p10,3822,-0.10542328921998095,0.10542328921998095,0.0817001890606383,0.0817001890606383
in_abs_error,entrance_saturation_mean_max,3822,0.10541272190593927,0.10541272190593927,0.05077456786111647,0.05077456786111647
in_abs_error,roi_tenengrad_mean_mean,3822,0.10532824875982723,0.10532824875982723,0.0762126144507576,0.0762126144507576
in_abs_error,background_saturation_mean_max,3822,0.10498677812327915,0.10498677812327915,0.04530535622306407,0.04530535622306407
in_abs_error,roi_tenengrad_mean_p50,3822,0.10399843097724684,0.10399843097724684,0.07758323092488044,0.07758323092488044
in_abs_error,entrance_gray_mean_p50,3822,-0.10269421529608336,0.10269421529608336,-0.1416133484578527,0.1416133484578527
in_abs_error,roi_gray_p50_p50,3822,-0.10225197353779805,0.10225197353779805,-0.14027645661709592,0.14027645661709592
in_abs_error,background_gray_p05_p50,3822,-0.101035389779952,0.101035389779952,-0.1449256557523927,0.1449256557523927
in_abs_error,roi_saturation_mean_max,3822,0.10031852583909835,0.10031852583909835,0.0396553127837885,0.0396553127837885
in_abs_error,background_gray_p05_mean,3822,-0.10026772941124755,0.10026772941124755,-0.14475420005962247,0.14475420005962247
in_abs_error,roi_gray_p50_mean,3822,-0.10008852113940989,0.10008852113940989,-0.13946886603153424,0.13946886603153424
in_abs_error,entrance_gray_mean_mean,3822,-0.09877813203889749,0.09877813203889749,-0.13620011976212054,0.13620011976212054
in_abs_error,entrance_gray_p05_p90,3822,-0.09870196106059889,0.09870196106059889,-0.12668185018643346,0.12668185018643346
in_abs_error,entrance_bright_ratio_p10,3822,-0.09768091420336728,0.09768091420336728,-0.10495370192152154,0.10495370192152154
in_abs_error,roi_dark_ratio_p10,3822,-0.09720484205922883,0.09720484205922883,0.10923845869624196,0.10923845869624196
in_abs_error,roi_edge_density_mean,3822,0.09714355136653412,0.09714355136653412,0.0605027507360378,0.0605027507360378
in_abs_error,roi_edge_density_p50,3822,0.09593832529227542,0.09593832529227542,0.045481066804664884,0.045481066804664884
in_abs_error,roi_value_mean_min,3822,-0.09570590510293445,0.09570590510293445,-0.1504772351819962,0.1504772351819962
in_abs_error,filtered_candidate_component_area_p50_std,2515,0.09550914087387957,0.09550914087387957,0.16451126811589412,0.16451126811589412
in_abs_error,entrance_gray_p95_p10,3822,-0.09385965442134031,0.09385965442134031,-0.12871849562717405,0.12871849562717405
in_abs_error,background_gray_std_p10,3822,0.09324791563114658,0.09324791563114658,0.07543581632152124,0.07543581632152124
in_abs_error,roi_bright_ratio_min,3822,-0.09320418596787257,0.09320418596787257,-0.15101360425544946,0.15101360425544946
in_abs_error,roi_gray_p05_p90,3822,-0.09306328779480252,0.09306328779480252,-0.13283396349300386,0.13283396349300386
in_abs_error,background_dark_ratio_p50,3822,-0.09296118031742029,0.09296118031742029,0.1126950797636645,0.1126950797636645
in_abs_error,background_bright_ratio_min,3822,-0.09270253241850754,0.09270253241850754,-0.15151610745106253,0.15151610745106253
in_abs_error,background_dark_ratio_mean,3822,-0.0922151491647791,0.0922151491647791,0.10257285216802838,0.10257285216802838
in_abs_error,roi_gray_p05_std,3822,0.09204859899537762,0.09204859899537762,0.17057660374876868,0.17057660374876868
in_abs_error,background_saturation_mean_p90,3822,0.0918193344881583,0.0918193344881583,0.029118289514647358,0.029118289514647358
in_abs_error,roi_laplacian_var_p90,3822,0.09152852197233663,0.09152852197233663,0.07560113006107488,0.07560113006107488
in_abs_error,entrance_gray_dynamic_range_p90,3822,0.08995558726728209,0.08995558726728209,0.0724365628741379,0.0724365628741379
in_abs_error,entrance_gray_p50_p90,3822,-0.08992860554946602,0.08992860554946602,-0.112467292652902,0.112467292652902
in_abs_error,filtered_candidate_component_area_p50_mean,2515,0.08969992753571393,0.08969992753571393,0.16891722922395636,0.16891722922395636
in_abs_error,raw_candidate_component_area_p50_p90,3222,0.08958937038726648,0.08958937038726648,0.041236943585783635,0.041236943585783635
in_abs_error,roi_gray_entropy_std,3822,0.08898064821837762,0.08898064821837762,0.20384079223575613,0.20384079223575613
in_abs_error,background_value_mean_min,3822,-0.08852705466084072,0.08852705466084072,-0.15286405973246942,0.15286405973246942
in_abs_error,roi_gray_std_p10,3822,0.0883880613692495,0.0883880613692495,0.0671145944000592,0.0671145944000592
in_abs_error,roi_tenengrad_mean_p10,3822,0.08794020260632578,0.08794020260632578,0.05978486563598446,0.05978486563598446
in_abs_error,entrance_value_mean_p50,3822,-0.08774126764586529,0.08774126764586529,-0.12158662942504349,0.12158662942504349
in_abs_error,background_gray_p50_p50,3822,-0.08714305715200246,0.08714305715200246,-0.1257773087015915,0.1257773087015915
in_abs_error,entrance_bright_ratio_min,3822,-0.08700465176706745,0.08700465176706745,-0.10822920193414425,0.10822920193414425
in_abs_error,roi_saturation_mean_p90,3822,0.086808633827455,0.086808633827455,0.022333314989840116,0.022333314989840116
in_abs_error,roi_gray_mean_p10,3822,-0.08635036548077467,0.08635036548077467,-0.13457250054432726,0.13457250054432726
in_abs_error,background_gray_p50_mean,3822,-0.08626927366768146,0.08626927366768146,-0.12685886128607254,0.12685886128607254
in_abs_error,roi_bright_ratio_p10,3822,-0.085520460510049,0.085520460510049,-0.14553752222995323,0.14553752222995323
in_abs_error,background_bright_ratio_p10,3822,-0.08449911699723517,0.08449911699723517,-0.14447556581649795,0.14447556581649795
in_abs_error,persistence_max_std,3822,-0.08393772331258986,0.08393772331258986,-0.114662412974346,0.114662412974346
in_abs_error,entrance_bright_ratio_p50,3822,-0.0838367955608379,0.0838367955608379,-0.10184006535181628,0.10184006535181628
in_abs_error,entrance_bright_ratio_mean,3822,-0.08364435767564835,0.08364435767564835,-0.011672585641002013,0.011672585641002013
in_abs_error,background_gray_p05_p90,3822,-0.08324542960550961,0.08324542960550961,-0.12068805842637521,0.12068805842637521
in_abs_error,entrance_value_mean_mean,3822,-0.08319873425664766,0.08319873425664766,-0.11666573808166118,0.11666573808166118
in_abs_error,roi_dark_ratio_p50,3822,-0.08278129311096463,0.08278129311096463,0.12165142309916252,0.12165142309916252
in_abs_error,roi_dark_ratio_mean,3822,-0.08236485735188515,0.08236485735188515,0.09565320809325945,0.09565320809325945
in_abs_error,entrance_gray_std_p90,3822,0.08229204081162413,0.08229204081162413,0.07835091538804495,0.07835091538804495
in_abs_error,roi_edge_density_p10,3822,0.08186052038528402,0.08186052038528402,0.019990654622260635,0.019990654622260635
in_abs_error,background_saturation_mean_mean,3822,0.08171083267553407,0.08171083267553407,0.01531587021046214,0.01531587021046214
in_abs_error,filtered_candidate_component_area_mean_std,2515,0.08152456622470373,0.08152456622470373,0.14724057051445041,0.14724057051445041
in_abs_error,background_saturation_mean_p50,3822,0.08118793902451112,0.08118793902451112,0.01631552624849418,0.01631552624849418
in_abs_error,background_gray_mean_p10,3822,-0.0807316499424175,0.0807316499424175,-0.13008713075309583,0.13008713075309583
in_abs_error,entrance_value_std_min,3822,0.08071698538184575,0.08071698538184575,0.06543300675735995,0.06543300675735995
in_abs_error,filtered_candidate_component_area_p50_p90,2515,0.07953152332041284,0.07953152332041284,0.1528571464339557,0.1528571464339557
in_abs_error,entrance_saturation_mean_p90,3822,0.07943286459181075,0.07943286459181075,0.013746081696241034,0.013746081696241034
in_abs_error,roi_bright_ratio_mean,3822,-0.07904654604252949,0.07904654604252949,-0.039908662105379134,0.039908662105379134
in_abs_error,roi_laplacian_var_mean,3822,0.07903450613621713,0.07903450613621713,0.06553964064537401,0.06553964064537401
in_abs_error,roi_bright_ratio_p50,3822,-0.07838311432301111,0.07838311432301111,-0.1431489449284849,0.1431489449284849
in_abs_error,background_bright_ratio_mean,3822,-0.07804107009002181,0.07804107009002181,-0.042372507880018166,0.042372507880018166
in_abs_error,roi_laplacian_var_p50,3822,0.07773813378229072,0.07773813378229072,0.0655911002023582,0.0655911002023582
in_abs_error,entrance_saturation_std_p50,3822,-0.07753119196543516,0.07753119196543516,0.06246039098898061,0.06246039098898061
in_abs_error,background_bright_ratio_p50,3822,-0.0772560260431905,0.0772560260431905,-0.14218680124412053,0.14218680124412053
in_abs_error,background_dark_ratio_p90,3822,-0.07723134975768733,0.07723134975768733,0.12764980677222892,0.12764980677222892
in_abs_error,entrance_dark_ratio_p10,3822,-0.07697122559202195,0.07697122559202195,0.10871700453083243,0.10871700453083243
in_abs_error,roi_saturation_mean_mean,3822,0.07683901174957816,0.07683901174957816,0.0083250821081147,0.0083250821081147
in_abs_error,entrance_saturation_std_mean,3822,-0.07627363340913909,0.07627363340913909,0.06342153361832502,0.06342153361832502
in_abs_error,roi_saturation_mean_p50,3822,0.07608159855234625,0.07608159855234625,0.009052129520023482,0.009052129520023482
in_abs_error,roi_saturation_std_p10,3822,-0.07592871256408658,0.07592871256408658,0.04314303979813436,0.04314303979813436
in_abs_error,background_saturation_std_p10,3822,-0.07417518643724223,0.07417518643724223,0.04074989869864537,0.04074989869864537
in_abs_error,roi_bright_ratio_p90,3822,-0.07410018102416474,0.07410018102416474,-0.1322624480610474,0.1322624480610474
in_abs_error,entrance_saturation_std_min,3822,-0.07380319901642486,0.07380319901642486,-0.060814383633722637,0.060814383633722637
in_abs_error,background_bright_ratio_p90,3822,-0.07322991982183888,0.07322991982183888,-0.1320591984708658,0.1320591984708658
in_abs_error,band_direction_entropy_std,3822,0.0728552621216972,0.0728552621216972,0.10001277222788665,0.10001277222788665
in_abs_error,background_saturation_mean_std,3822,0.07228344497004585,0.07228344497004585,0.2366591624415204,0.2366591624415204
in_abs_error,background_saturation_mean_p10,3822,0.07221829214042293,0.07221829214042293,0.004959392990106761,0.004959392990106761
in_abs_error,entrance_bright_ratio_p90,3822,-0.07140870844345724,0.07140870844345724,-0.10998969168878112,0.10998969168878112
in_abs_error,roi_gray_p50_p90,3822,-0.07072143957738293,0.07072143957738293,-0.1074148782625065,0.1074148782625065
in_abs_error,raw_candidate_component_area_p50_std,3222,0.07019382592171375,0.07019382592171375,0.025872424728298298,0.025872424728298298
in_abs_error,roi_saturation_mean_std,3822,0.06937548024561667,0.06937548024561667,0.22730393360910273,0.22730393360910273
in_abs_error,filtered_candidate_component_area_mean_min,2515,0.069295567576772,0.069295567576772,-0.016440321660128973,0.016440321660128973
in_abs_error,left_filtered_in_flux_p10,3822,0.06802276142302514,0.06802276142302514,0.03867652080205383,0.03867652080205383
in_abs_error,roi_saturation_mean_p10,3822,0.06782859549725996,0.06782859549725996,-0.0019961351198709335,0.0019961351198709335
in_abs_error,roi_gray_mean_p50,3822,-0.06767426901001375,0.06767426901001375,-0.11767530926351619,0.11767530926351619
in_abs_error,entrance_gray_mean_p90,3822,-0.06766071530590001,0.06766071530590001,-0.10031904293916445,0.10031904293916445
in_abs_error,band_direction_entropy_min,3822,-0.06762418594758987,0.06762418594758987,-0.01745862949202434,0.01745862949202434
